OBJECTID,GEOID,weight,pop_in_nsa,bg_total_pop
22,245102802005,1.0,687.9976062599305,688
22,245102802006,1.0,745.9999999999999,746
22,245102803012,1.0,119.03305686547607,910
22,245102803021,1.0,0.05900422165397492,1157
22,245102803022,1.0,0.5006338579503857,964
23,245100902001,1.0,0.0002465382163771299,1377
23,245102601011,1.0,2.8449640308088817,878
23,245102601014,1.0,0.2599968978566071,743
23,245102601015,1.0,2.106175047251943,1020
23,245102601024,1.0,1.8794045839646731,931
23,245102601025,1.0,4.37544874017274,1426
23,245102602011,1.0,2.2376812282013354,976
23,245102602013,1.0,0.01715334030167855,926
23,245102701012,1.0,0.3550449044821764,903
23,245102701021,1.0,739.0,739
23,245102701022,1.0,910.9989587856302,911
23,245102701023,1.0,927.9846608824527,931
23,245102701024,1.0,546.9302612591143,1070
23,245102702002,1.0,557.3951592280125,612
23,245102702003,1.0,511.93935687968093,512
23,245102703011,1.0,582.3881270414397,583
23,245102703012,1.0,751.9999999999999,752
23,245102703013,1.0,335.76666745986796,581
23,245102703014,1.0,1013.5371853878067,1015
23,245102703021,1.0,702.9999999999999,703
23,245102703022,1.0,347.619955883888,803
23,245102704011,1.0,1890.3812363077534,1893
23,245102704012,1.0,1357.0,1357
23,245102704013,1.0,860.9999999999998,861
23,245102704014,1.0,758.9999999999999,759
23,245102704021,1.0,736.1872757931209,738
23,245102704022,1.0,658.9999999999999,659
23,245102704023,1.0,562.3777888478442,565
23,245102704024,1.0,1144.7544728815406,1151
23,245102705021,1.0,0.014896229310185295,978
23,245102705023,1.0,0.008877785872430585,990
23,245102706001,1.0,0.019061025355875845,575
23,245102706002,1.0,0.3815640794993697,888
24,245102708051,1.0,0.00558285118684695,951
24,245102708053,1.0,422.4178624152748,842
24,245102708054,1.0,888.0,888
24,245102708055,1.0,704.3209721381511,1002
24,245102710011,1.0,6.24735034564197,712
24,245102710012,1.0,0.38409893383440374,498
24,245102710021,1.0,3.1576546342970007,1166
24,245102710022,1.0,798.6395332708939,799
24,245102710023,1.0,811.3975091367323,813
24,245102710024,1.0,1121.0,1121
24,245102711011,1.0,1557.9084284381915,1575
24,245102711012,1.0,16.705434203665703,232
24,245102711013,1.0,757.4659584155487,771
24,245102711021,1.0,217.30398615243809,1064
24,245102712003,1.0,0.05837640369416091,1001
25,245100802001,1.0,325.77958066755764,332
25,245100802002,1.0,324.6609451643343,822
25,245100803011,1.0,36.30853190348629,461
25,245100803012,1.0,236.27456857480286,1088
25,245100804001,1.0,515.0,515
25,245100804002,0.6184402512512531,249.814775760494,451
25,245100805001,1.0,441.03942158404266,442
25,245100805002,1.0,470.99999999999994,471
25,245100805003,1.0,414.957042313148,419
25,245100806001,1.0,550.0,550
25,245100806002,1.0,410.0,410
25,245100806003,1.0,288.0,288
25,245100806004,1.0,503.0,503
25,245100807001,1.0,865.0,865
25,245100808001,0.08277754224743794,48.75597238374102,589
25,245100808002,0.4389563970560158,576.349749334556,1313
25,245100908001,1.0,722.8799763254943,730
25,245100908002,1.0,659.9474287391379,660
25,245100908003,1.0,923.8659856245869,969
25,245100909001,1.0,1039.8754404577649,1041
25,245100909002,1.0,1041.4346889001756,1364
25,245101001001,0.9989131759418332,296.9761264452226,907
25,245101001002,0.19202805026854694,0.05221013967079107,1027
26,245100301002,1.0,11.636741714020028,773
26,245100603001,1.0,544.0216894672665,877
26,245100603002,1.0,9.221416702847238,1108
26,245100604001,1.0,75.35520504436519,496
26,245100604002,1.0,657.3814222624372,1407
26,245100703001,1.0,444.4783741561408,882
26,245100704001,1.0,741.0,741
26,245100704002,1.0,807.0,807
26,245100804002,0.3815597487487468,154.1284916045566,451
26,245100808001,0.9172224577525621,540.2440276162599,589
26,245100808002,0.5610436029439843,736.6502506654606,1313
26,245101001001,0.0003493017135300814,0.10384713340780163,907
26,245101002001,0.7111599250126616,339.93444415605063,478
26,245102805001,1.0,737.9897595303246,738
26,245102805003,0.005795995682921309,2.1271304156321467,367
26,245102805004,0.0041486389408387035,0.002897866315309181,671
27,245101308051,1.0,0.1832961105448357,1108
27,245102715011,1.0,495.594717806638,720
27,245102715012,1.0,1014.9969947044756,1037
27,245102715013,1.0,2.860852300864631,1473
27,245102715014,1.0,1451.9827750014115,1452
27,245102715031,1.0,0.0008486074982973995,883
27,245102717001,0.6861399240144336,19.197771953746447,397
27,245102719001,1.0,730.3130623626838,733
27,245102719002,0.953104816110465,135.81336914109897,626
27,245102720033,1.0,230.30880292671065,1336
