OBJECTID,pop_total,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,tenure_total,tenure_owner,tenure_renter,pop_in_nsa
11,715.9760684476245,279.60982656707586,28.652084464573093,16.5376119145389,11.330516056353824,0.05429882012391487,3.643695187935011,4.036789199844768,2.029683213797085,11.300136294215426,3.630207493435368,5.749136437980795,30.021372640840294,17.099138695001006,25.126369660885665,18.63069354936271,19.484837075041927,82.28325586314611,132.0871970265643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004691371999875753,0.0,0.013194483749650555,0.0,3.2321288987757426,5.334513817807759,36.31175088910342,39.55615994330959,33.89864961814632,10.890622480306103,2.841673783615916,0.0,0.0,279.60982656707586,147.5226295405116,132.0871970265643,709.4455595813336
12,218.84176296208815,77.98004357719877,6.26363364885648,9.783580928204351,0.602478205382075,14.08158616797026,0.2665137086785465,29.1917523718222,1.0362547354935887,7.076801379059595,0.012260173846905646,1.3916652834955308,0.7335715596979145,7.098620502095662,0.2033279034641223,0.00026216448891339464,0.23773484464262212,0.0,42.0023207134777,0.0,0.0,0.0,0.002866751739208957,0.0,0.0,0.007166879348022392,5.5095238492022025,0.0013129819692243045,0.0,0.0002411913298003231,0.007440231158937725,0.00028313764802646624,0.0,0.003944497277605716,0.007905804186874902,0.5424528824500773,27.857707180282002,7.302638572669858,0.0013129819692243045,0.0,0.0,0.0,0.0,77.98004357719877,35.97772286372107,42.0023207134777,430.588111283643
13,1472.2771939491852,403.9210090878043,57.142133187732625,30.911638075635715,46.6367681845847,23.22443151621579,21.021586227447173,16.020694582418542,50.229504339264295,36.701160843450054,15.344464398323272,14.005635761443717,32.53022577632974,40.16889160969522,0.0,0.0,19.983874585263393,0.0,229.83063065096226,0.0,0.0,2.8649443512942843,0.0016193395927381225,13.940291396340626,0.0,0.0,2.953293295206847,4.922155743497962,2.4657815539411145,2.2005073145241223e-07,2.829223690102443e-07,3.9377247394031363,0.0,0.029389639845395218,43.58814245137301,16.935553329252162,51.23631238243806,68.86426432796664,10.937416064100155,0.0,0.0,0.0,0.0,403.9210090878043,174.09037843684197,229.83063065096226,1406.9578299618947
14,1090.1396978847329,376.90059941026345,23.051669481394047,10.77869187160226,7.228913812341731,7.3296526603227115,11.065773381679483,14.655007325032177,13.047149987447167,32.74006031120894,30.45516088636279,19.3644155614229,74.57275251553861,41.4994514066432,39.92288004276955,28.584262565975237,16.262135470459782,6.3426221300628045,83.70793736664731,0.0,0.0,5.102113855029351,0.0,0.0,0.0,0.0,0.0,0.0,0.015639249402236547,0.0,0.01890879805642478,13.04426824856224,0.003705488474746664,0.010483278186330516,2.8345076972385286,5.849889683971975,15.32011092714581,14.176708952699906,22.45523710704391,0.0,0.0,0.0,0.0,376.90059941026345,293.1926620436161,83.70793736664731,977.7973450196064
15,241.118209283509,89.22959833312764,3.9537424093127607,0.18430028539033555,9.85701320219644,0.08668909514777982,0.12236442819847365,0.01683730096621102,4.147877376791584,5.492187874561273,3.8359862613734004,0.25268689930341043,7.318686278681132,17.051509376789866,3.0520199587122026,3.547991129395944,30.15911470217294,0.15059175413389433,0.6599664684292434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028710035766576315,0.011526163748559108,0.0374600321828171,0.0,0.0,0.011526163748559108,0.04440382032584795,0.046607080620151516,0.1243791224815547,0.07864208229480292,0.17287782460010553,0.015925755602664838,0.0,0.0,0.0,89.22959833312764,88.5696318646984,0.6599664684292434,254.15450179000362
16,937.7037271572275,463.3108476321491,46.555365638801284,22.91969789566283,47.90550642889941,38.642104191617236,32.62035114235212,40.158552058836975,49.759288673635005,23.213343911689147,32.16357331943263,42.173565941155346,43.823591357198744,23.012155825082093,8.407217061195716,2.800640929528459,7.660626485022402,1.4952667720397124,184.88108066757565,0.0,0.0019505679315462918,0.0,2.61631166444152,0.0,11.494435282660437,0.0039011358630925835,2.865484203912141,0.0,0.0,8.621749529137267,9.577798848696718,0.00013023855899250972,0.00549338213438899,4.002489826402306,80.97909366136618,0.004309885021145578,20.65351103450022,0.0036211644298857534,19.151168261403527,5.7883803996670985e-05,0.0,0.0,0.0,463.3108476321491,278.4297669645734,184.88108066757565,1263.8321039226466
17,87.5273643164582,56.49923603884335,6.949894069866253,5.672480032989279,1.7050436100716748,2.5808732886087746,1.8582287677983178,1.9434561135241577,4.326635220174023,3.4665487500393484,0.5638605064879623,9.54454475837447,10.20391787666212,5.976884539939581,1.486463586673414,0.14047785959088302,0.07992705804308861,0.0,52.76700181408718,0.0,0.8258794523548079,0.0,3.5099876725079335,0.0,3.4067527409635825,0.5677921234939304,0.7226445208104568,0.0,1.6517589047096157,0.0,0.0,0.0,0.0,0.0,0.6910171897383306,3.947147719304455,30.073465374415743,4.6455719194957945,2.0023396754820686,0.0,0.0,0.7226445208104568,0.0,56.49923603884335,3.7322342247561693,52.76700181408718,84.48933494640171
18,971.8550897536968,283.70778214523915,118.34046850212816,28.015321879789052,8.218040840877975,25.365935832581577,20.982041438528608,9.668191362715287,11.585525142448411,17.879203938519566,19.700093118130166,3.343577562541203,3.578228869253489,7.492026128216053,6.7440209481648665,2.7951065813447418,0.0,0.0,230.88056348627848,48.58169147882915,9.401423041474937,38.26610447501069,39.02790777696364,5.488273827592298,22.23241298116858,0.0,5.031191846420535,0.1860189905311917,2.9707911835130894,4.013219915129085,0.0,0.0,1.7170922293054234,0.15501582544265977,22.976199758290747,0.22941421490109543,23.597076385883476,6.9300399386960585,0.05167194181421992,0.0,0.0,0.0,0.0,283.70778214523915,52.82721865896067,230.88056348627848,1005.4465170005637
19,660.3004672423486,319.29267417200055,4.0213183145088225,24.127909887052937,15.281009595133526,28.953491864463523,38.6046558192847,0.0,31.366282853168816,9.651163954821175,4.825581977410588,5.629845640312352,89.27326658209586,47.451556111204106,12.063954943526468,8.042636629017645,0.0,0.0,221.97677096088702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.651163954821175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.08140175151646,47.451556111204106,74.7965206498641,16.08527325803529,8.042636629017645,12.868218606428233,0.0,0.0,0.0,319.29267417200055,97.31590321111351,221.97677096088702,667.490810663448
20,32.74666508432254,11.104340092168671,2.7306641934032645,0.916027819896702,0.7209493988438834,0.08163285268606688,0.4512184288211868,0.27313225441830746,0.5660041015993271,0.5856232346306112,0.07505187219039447,1.1033015190235351,1.0799017600417713,0.5727913722079724,1.551359719259408,0.39366445605727163,0.00029227230048387123,0.0027248367884847883,6.874064144799825,0.0,0.061302681992337085,0.8113783400543821,0.061302681992337085,0.14255483975599842,0.14712643678160903,0.0,0.2858280807959491,0.4298110691996159,0.17667278586832164,0.0005936781103578634,0.005323850371665379,0.04969800425484934,0.056437741495830314,0.061302681992337085,0.5155044562475957,0.3087576630754683,1.017677288001361,1.6407171554226236,1.0935314434173455,0.0,0.0,0.0,0.0,11.104340092168671,4.230275947368845,6.874064144799825,38.568994725687766
21,2137.9627041669005,1275.0756982029636,92.82646878433158,213.24702165029916,125.83788172422429,33.09978410485798,41.76376942505758,88.68419831312889,56.75506182986051,0.18327548639635996,12.698197422883972,96.23397373038172,23.960179317468647,40.81544497865799,101.52361463330053,51.100478193832814,72.21713517282834,224.12921343545327,859.7819194813982,0.0,0.0,41.81951924305511,19.914056782407197,11.948434069444318,43.810924921295836,64.72068454282339,39.828113564814394,90.69226539922383,57.81741030039773,0.04165351963553636,29.871085173610794,57.75076466898087,26.883976656249715,0.07497633534396544,65.71638738194375,1.9949093921563916,18.930666279346458,80.70388464770322,76.56244596628407,23.1281407757259,35.872130807611526,35.84530220833295,20.20362024311487,1275.0756982029636,415.2937787215655,859.7819194813982,2688.7144485948966
22,2716.091554103594,1171.1877416746809,148.9056422373041,127.92446769840836,41.82720838710751,119.76695086010466,80.02544973196966,82.86402350392122,120.5146855035881,54.34267320254347,107.96242470609829,92.42866226171996,100.2543428441974,83.88099450227222,4.6339584654094566,4.707280300461923,0.0,1.148977469574655,1100.2661549687098,0.0,0.0,0.005764937441035862,0.006536155430483426,0.001432261980402619,0.012682862370278897,0.025365724740557795,36.931951736197526,0.05649638692215145,0.017294812323107586,98.73771438078136,81.80120112530697,96.7430130801595,178.53714253802738,88.77112580260136,114.63601701876665,173.42445680369178,167.4908324438107,32.047294217068604,14.026823038693493,0.0,0.017294812323107586,0.0,0.0,1171.1877416746809,70.92158670597111,1100.2661549687098,2404.0046890510544
23,2318.3177602770097,830.909869387233,129.23537857760337,122.95335320747282,34.54852546313561,61.135614284174814,12.146759618679237,55.672590084056594,23.805632092031704,80.19752061189527,44.248746774283234,69.53970481385133,60.05913597223925,69.39762453259219,0.015477440504694434,47.71835681307142,20.224393786995215,0.01105531464621031,523.5886616789276,0.0,0.0,0.02211062929242062,12.029087481866089,5.675484009573391,0.02432169222166268,0.019899566363178557,0.06928898009324097,0.013266377575452373,22.63965716836721,7.044765623483345,6.037547668713413,25.986372695829466,39.50783975164319,18.366852954455528,30.078938305013548,64.10307344280771,109.88682818554838,145.1422290347685,26.517212463222027,10.380732325329554,0.0,0.0,0.0,830.909869387233,307.32120770830545,523.5886616789276,1601.7036932885835
24,5355.7761944210415,159.58851719148873,71.20582416988294,24.478115466678478,5.954136194597468,1.9847120648658225,1.702551429529617,0.0,0.0,0.0,17.87679001006098,13.231413765772151,0.0,0.0,23.154974090101263,0.0,0.0,0.0,159.58851719148873,14.04604929361934,2.64628275315443,20.430617154355403,23.154974090101263,26.847031393252898,2.5538271442944254,1.9847120648658225,0.0,4.3488341826840475,1.9847120648658225,17.87679001006098,7.989869872649484,16.53926720721519,0.0,0.0,0.0,3.307853441443038,15.87769651892658,0.0,0.0,0.0,0.0,0.0,0.0,159.58851719148873,0.0,159.58851719148873,2586.7057906230134
25,679.2739307953585,359.4237144189331,89.79651475018133,32.17745386705998,35.678599379200044,29.046262447553428,13.27075622924163,10.211130093801465,4.93547092133469,16.527892813131203,18.065554164291175,32.65470741116751,13.73010667178415,5.443982689194233,33.81002505961635,10.6712543099515,13.059761154557371,0.3442424568670389,142.3946330351196,0.5145773388099317,0.0,0.0,5.016393994406446,1.099324314730309,1.1478460396959287,17.10046692838898,6.440963583018629,0.6315386418871282,0.18712349775444104,4.5458857604222995,0.21659206323602853,0.3755577712050481,0.12071559165399288,1.9846488535060333e-06,0.5090647384885736,8.138188461825436,44.491233856188295,0.3591178383450239,0.36691919490275804,7.999945501084462,0.0,7.767924721767355,0.0,359.4237144189331,217.02908138381355,142.3946330351196,873.7986026952881
26,531.2730079023748,240.09427335706343,56.03498696780026,79.98774294402858,51.983390004773796,0.00190955312349529,0.006279436813933321,10.00508703258607,0.0037676620883599927,5.0096078827087105,0.0021978028848766624,36.993802493745335,0.005023549451146657,0.007221352336023319,0.029080842989206147,0.013186817309259975,0.0,0.010989014424383312,195.05427024510814,0.0,0.0004529252266826129,20.99288056506325,53.990993498616525,29.004755093531585,21.99568126275894,2.017872019257871,6.00141956598002,21.992994469578655,16.994576341828356,0.0,0.0005661565333532661,0.0059705010737329915,0.0,0.006593408654629988,11.004120068193403,0.013439002001916575,0.00648521344845567,10.996270772175986,0.010989014424383312,0.01193092994647331,0.00470957761044999,0.0,0.0,240.09427335706343,45.040003111955286,195.05427024510814,671.2370402821243
27,302.86773339281365,104.55524236901324,17.593050093136284,0.01858472191989957,0.009117033394667714,0.0056104820890262854,3.102448834143441,0.004909171827898,9.6567774029794,3.123488141977289,17.228190366842384,0.011571619308616714,17.237658055367614,16.89418829203813,16.545108046619614,0.004909171827898,0.007714412872411143,3.1119165226686727,75.2077775042114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004207861566769714,0.006311792350154571,0.008415723133539428,0.005961137219590428,0.021740618094976856,12.086663570816993,41.02228092182934,18.604173350943718,3.4452172872117997,0.0028052410445131427,0.0,0.0,0.0,104.55524236901324,29.347464864801847,75.2077775042114,309.0619369095593
28,1032.2968126472742,435.18789395560856,85.50269031278347,18.339865439431787,51.11013565478868,91.30333497531164,12.90726040123473,7.551709298589559,7.508932478196758,62.12454215290892,0.0,38.45747790301172,17.942220272890605,0.0,23.5224438161838,0.0,0.0,18.9172812502769,247.7083710429029,0.0,5.601792872093605,2.9667429387316124,11.597267851405393,0.0,0.0,9.855066226581933,0.0,13.485195176052784,0.0,9.713590379374862,8.667234837639487,0.0,4.2442754162120995,1.27328262486363,11.597267851405393,5.398327923037971,49.67985936954617,92.01380892754543,9.70729448138822,0.0,0.0,0.0,0.0,435.18789395560856,187.47952291270562,247.7083710429029,2277.774706479897
29,1533.1277553173568,719.275548987875,78.9588436406208,29.563048349328216,7.437426489782035,30.31773215431202,64.38736990244789,68.1432455295373,40.16480536266586,33.63168631451208,17.746598876252385,36.3846801098189,75.24820197004374,90.67259067316726,71.08759790297682,21.951106516729258,30.6494110847165,22.93120411096389,207.0637895724965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718914169843115,0.0,0.0,0.0,14.731635724720217,0.0,8.41396902925856,15.764460574664003,63.08515948411762,41.912867853552775,42.20137064142121,0.07403397749661338,0.0,6.5473936554312075,0.0,0.0,0.0,719.275548987875,512.2117594153785,207.0637895724965,1956.7574817343273
30,1611.951138508288,565.4525080115366,120.04197794757447,81.0715184893548,45.649090329306475,22.914241371763364,37.91599310485909,51.02887504456604,5.210443823566974,14.373202155719364,7.5146904187896,43.851533076260715,26.165715036647267,68.85527811499233,18.022156643779685,20.43309152034379,2.404700934012672,0.0,274.9863856354468,4.15895922548762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007885476728717192,6.933843037138052,39.3440304868983,0.0,2.7052885507642563,0.0,17.328996772865082,56.31567050840489,78.85187170352866,6.6129275685348485,52.43006511887164,10.303944115280608,0.0,0.0,0.0,565.4525080115366,290.4661223760898,274.9863856354468,1249.6583427802946
31,195.7636393724532,81.69239312138798,9.1779504875822,2.213846457095231,1.584274602970231,0.019029585111053605,3.9359480467812076,0.11227346618282048,0.021313135324380037,3.401833595668279,0.028924969368801477,3.953513074705595,10.230505557055071,4.170280950583163,6.090843023413561,10.850868536689678,7.6616203468537885,18.23936728600292,7.541638296819103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022835502133264325,0.0,0.010656567662190019,0.0,1.1848842526524952,0.3813182915331954,3.9244865407542644,0.12122397409948071,0.21666194088313892,0.12802751052185482,0.0,81.69239312138798,74.15075482456888,7.541638296819103,198.1288300041593
32,588.3195265730154,277.58665518692584,79.94438575966578,85.69544171576811,26.891969463213336,12.611868304183128,3.3843288584863958,1.2126362910914759,15.708840141092665,3.060186511581927,5.966626557003344,5.986505706931483,8.368834917443936,3.1213159042106198,17.16543163600002,7.9804442167529634,0.47242161779374936,0.015417585706942242,203.6260112494018,0.47242161779374936,3.1818461026652756,18.693345853158494,29.438191185154494,56.89603853566469,14.7160382248269,14.135313798157739,11.458962977459276,1.1595803345846574,2.3863845769989567,22.616502077052385,9.007761301126099,0.010080973665017352,3.579576865498435,3.310688362063571,1.1676609360877135,0.9816264492244093,0.4004029820792105,6.121505239673366,3.87609662770129,0.0017736386825379289,0.0,0.0,0.0,277.58665518692584,73.96064393752408,203.6260112494018,571.1236742242356
33,405.9595184206965,205.89334427078384,11.654340241742482,33.99182570508224,0.0,15.53912032232331,0.0,33.99182570508224,0.0,25.25107052377538,0.0,0.0,8.740755181306861,31.07824064464662,10.683145221597275,13.596730282032896,21.36629044319455,0.0,52.44453108784117,0.0,0.0,0.0,11.654340241742482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.423900402904138,0.0,21.36629044319455,0.0,0.0,0.0,0.0,205.89334427078384,153.44881318294267,52.44453108784117,609.5500372007806
34,1197.1674416693945,402.08197291917264,98.80538703832552,36.512059852995435,0.1364985110437443,52.761828002784796,45.39850760832177,10.184554765762698,28.990966955559013,31.097238705188765,0.04782443740554969,22.798803462576682,32.56548618270461,19.03908556118017,13.565452104995634,10.15629635257996,0.004568125632784357,0.017415252115524697,166.2710373930688,0.0,0.0,0.005122705277221972,0.03411709803065967,12.868816951365428,0.0,21.622247716427918,0.009998135014169898,0.0,0.014846408306549161,0.0,0.0,16.216685787320937,0.03598470974308504,10.155985182423116,33.80284095287751,0.020556565347529608,31.30847279401516,29.723151622859827,0.020072794321811215,0.023328981699729762,0.0,0.0,0.0,402.08197291917264,235.81093552610386,166.2710373930688,1582.8697869580324
35,2043.1326441246413,293.8302055133732,23.090441814891324,24.002739455583278,6.907288473036924,17.437000699501283,12.910987693931432,13.428659697630106,19.284617524381023,7.879354018152511,0.26360908499981983,13.623083279216758,111.17396275791981,34.183708556992876,5.335765923612932,0.20706118103009402,0.14295357874242984,3.958971773750614,50.92752413032189,0.0,0.0,0.0,0.15532446245772866,0.0,0.0,0.0,0.0,0.2019451776577134,0.0,0.0,0.05910590565591611,0.13806618885131436,13.85640120812715,1.2694763440629644,0.0,0.7072462976410885,9.219645152818973,13.029199505243264,0.0,11.876915321251841,0.0,0.0,0.0,293.8302055133732,242.90268138305132,50.92752413032189,792.4423480691084
36,326.0645517719895,116.76544338211285,0.004677746645096084,0.0038175412139538115,0.008702362654183081,18.67480201882457,5.945319346400856,0.0015402132078980487,4.66820297557387,0.0024361723699676927,3.397727590780325,30.98285123161772,12.73736585985775,14.860243607486805,10.190300544130132,2.9731102910214964,8.066869479467417,4.247476400860804,23.351694880352326,0.0,0.0,0.0,0.0018739787461289944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.667689012381252,0.0,0.0,0.0,18.670756049525007,0.008245506482967575,0.0018739787461289944,0.0005710702140193817,0.0,0.0,0.0,0.0,0.0,116.76544338211285,93.41374850176051,23.351694880352326,336.1756549620477
37,506.92822980371636,170.83060471157654,31.358740399457602,7.672922179237413,6.719963375234143,10.797691483369118,12.577669812627171,2.7100307650589897,0.528923026443428,4.240251397446568,5.404235187987079,17.502397308338836,26.913799601042584,24.44168175590476,5.394307649383879,9.53989892444609,0.5509317032431094,4.477160142355772,170.13883286304124,5.5918505074013405,0.0,0.0,6.152636579455922,0.8418170052701213,0.14532996450855104,5.76001105600954,0.16020705255874523,0.00037095861114442457,0.3207850637286349,0.13806224798692765,0.11444581880561443,3.2244472920853773,4.596643615701577,0.28173869972415616,4.362811221858172,2.4876838427520087,54.16981220517704,59.869356769431526,20.734212587486354,1.1294873435412174,0.0028738133842173418,0.0,0.0,170.83060471157654,0.6917718485352929,170.13883286304124,641.7001745268428
38,4482.5347361698905,1725.1280970314797,590.0943251064128,244.88722148161048,192.28098318163177,118.50642717013551,52.293706637179156,73.27794328193407,123.26250641937872,41.16334642649299,10.80905249209027,69.37741019367292,84.31511236673381,40.95898543573445,6.794292552530055,69.41684759614215,1.891995864662149,5.7979408251382765,1477.05896466855,45.60783029500576,18.560881728766333,61.26225040582794,229.05432718735244,21.532560497686976,147.9350580969717,43.40865010297287,35.60437634911644,62.13757390244378,56.24706782215091,10.4991236825229,33.875758553121614,73.52596279546727,70.5304129252249,58.34397842005982,91.60267354371491,131.4265811828939,142.75016920317898,56.294602681878544,34.74422063951728,5.911735797231831,13.998722731153306,3.896228266025348,0.0,1725.1280970314797,248.06913236292934,1477.05896466855,4792.328524733508
