OBJECTID,pop_total,male_18_19,male_20,male_21,male_22_24,male_25_29,male_30_34,female_18_19,female_20,female_21,female_22_24,female_25_29,female_30_34,male_35_39,male_40_44,male_45_49,male_50_54,male_55_59,male_60_61,male_62_64,female_35_39,female_40_44,female_45_49,female_50_54,female_55_59,female_60_61,female_62_64,male_65_66,male_67_69,male_70_74,male_75_79,male_80_84,male_85plus,female_65_66,female_67_69,female_70_74,female_75_79,female_80_84,female_85plus,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,yrbuilt_total,yrbuilt_owner_2014plus,yrbuilt_owner_2010_13,yrbuilt_owner_2000_09,yrbuilt_owner_1990_99,yrbuilt_owner_1980_89,yrbuilt_owner_1970_79,yrbuilt_owner_1960_69,yrbuilt_owner_1950_59,yrbuilt_owner_1940_49,yrbuilt_owner_pre1940,yrbuilt_renter_2014plus,yrbuilt_renter_2010_13,yrbuilt_renter_2000_09,yrbuilt_renter_1990_99,yrbuilt_renter_1980_89,yrbuilt_renter_1970_79,yrbuilt_renter_1960_69,yrbuilt_renter_1950_59,yrbuilt_renter_1940_49,yrbuilt_renter_pre1940,commute_total,commute_drive_alone,commute_carpool,commute_transit,commute_walk,commute_wfh,mobility_total,mobility_same_house,mobility_moved_same_county,mobility_moved_diff_county,mobility_moved_diff_state,mobility_moved_abroad,poverty_total_denom,poverty_below,pop_in_nsa,wtd_avg_hh_size
1,4130.3672320277055,32.90561506801183,19.882486323718357,0.0,14.065966229162662,179.9775967013833,177.22015102405436,0.013349844353331204,186.5942143796935,12.00090491515868,38.865712854431386,148.00557803045433,132.0858012156275,92.05967113047136,52.30867451862733,78.36890239670792,72.70574411803968,146.63562286972027,16.974923084353613,68.4803884608701,317.07572968293806,105.49967202288559,93.85463455667346,86.27417926596863,192.345204204175,107.69330053941354,82.34673417309584,17.44591562615111,6.188128064221714,22.921702256904396,41.863561493374974,32.82839452698782,8.840802349835547e-05,39.73664845108461,64.85965063183994,217.24065359177135,72.74397338841467,51.89239049451523,23.961862096700305,2741.5954770254493,555.8217785501396,189.95290562166042,11.936946139668162,0.007157481749397099,1725.074510766094,115.54992788050222,8.980951466622791,5.0102456839177565,113.36762172024125,37.9998318608271,121.14966988826868,118.93523731038475,41.06108139085805,35.66097021842353,257.58226291277117,303.0588103837098,121.14286553516226,208.53535726394588,150.5880316250334,59.547388515635134,26.90425710979027,627.9076255247282,0.0,0.0,0.0,0.0,0.0,0.0,1.5108190708074685,0.0,0.0,0.0,0.0,0.0,0.0,0.06508049122248961,0.0,10.009761428983323,107.39646654934127,118.802081005697,134.63541667284366,208.1045859534035,23.920701713137884,0.0,20.954087339005582,0.0,1097.166885241366,29.939246338525443,0.0032922695375567183,19.97085370700497,0.0,0.0,0.0,8.946968448221261,23.917879767819976,0.0001502936399472043,0.024850191959391678,1.3496915989771914,0.009876808612670155,7.001627451575961,215.4246411539327,231.0314824582136,148.370391463125,147.45679600238216,249.23936333133508,0.03153347475197137,3.512128465214632,10.936085494129298,2.6522407049506638e-05,0.0,0.0,0.0,0.0,1725.074510766094,1097.166885241366,627.9076255247282,1754.817259446725,1725.074510766094,29.742748680630967,1725.074510766094,1097.166885241366,0.0,125.72452403403348,100.77918196378874,10.935183658937097,0.0016233375771370433,22.956299243700272,179.59337616612828,465.94158066302003,119.45552550828825,71.77959066589254,627.9076255247282,0.0,135.70266086213138,44.899716235784965,40.763778122047384,20.607586175995426,88.65789111561264,173.43981290968702,41.965017179746525,2148.013342493315,1455.884113776644,130.59529537650351,366.99748972317553,51.88631150610906,138.7527711733795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002.2704462254146,2.366057404863135
2,364.52379454417274,4.58931161819658,0.0,0.0,0.19125478321418107,9.613237848533394,24.376324608742003,10.81642127273611,0.08388367684832504,0.0,0.0,20.159456515751987,21.01861969881066,3.7871893353947703,9.890151148198779,23.914867220010304,35.89420775206193,0.12750318880945405,0.0,0.043619511961129016,10.81642127273611,17.69959844629545,12.626922517320697,11.469133444681988,9.963968783825305,0.14092457710518605,2.1780089152461626,5.408210636368055,1.4749665371912877,15.241320884309973,7.374832685956438,0.0,0.0,3.0505934866005653,0.0,9.576329030720132,7.374832685956438,0.057040900256861024,2.1545214857286314,265.4328031185737,48.64685861858921,31.95760830581123,7.374832685956438,12.783043322324493,137.77230075289194,15.37217942019336,0.043619511961129016,0.0,2.9499330743825753,5.070901089371877,2.51531846224234,8.044321593271983,9.341454735544822,10.579772137957923,8.448738081746821,21.141187033075123,33.36704840899492,14.749665371912876,0.06710694147866003,4.114432841169149,1.9666220495883835,44.29755148224474,0.0,0.0,0.0,0.13085853588338706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.933244099176767,0.15434596540091808,0.0,0.0,0.0,2.9499330743825753,9.49580070094574,10.81642127273611,9.933770660159908,6.883177173559342,0.0,0.0,0.0,93.4747492706472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14092457710518605,0.0,13.766354347118684,0.17783339491844907,0.043619511961129016,9.17862323639316,7.235488616322307,24.091120107457698,3.933244099176767,15.732976396707068,8.849799223147725,3.441588586779671,6.883177173559342,0.0,0.0,0.0,0.0,0.0,137.77230075289194,93.4747492706472,44.29755148224474,157.91162518620033,137.77230075289194,20.13932443330839,137.77230075289194,93.4747492706472,0.0,0.0,0.0,4.916555123970959,0.0,0.0,4.111077494095216,17.523345558848057,19.877607361541614,47.046163732191346,44.29755148224474,0.0,0.0,0.0,0.0,0.0,2.9499330743825753,0.0,19.27522539570473,152.5320321660266,85.34989934760081,22.988597095472972,17.644138053509646,0.0,22.61615357026641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.9544353654871,2.6467821837048717
3,3.5128609822822594,0.0,0.0,0.018023918587518704,0.0006340789124886078,0.03496588365559621,0.036166614221114,0.0,0.019525911803145262,0.0,0.0,0.10132701288250633,0.041833732084819275,0.0640308140568378,0.006594420689881522,0.0,0.005199447082406584,0.03304385074378429,0.011667051989790385,0.026207555926832306,0.17638708131514205,0.005199447082406584,0.07450517421753153,0.004945815517411142,0.13732721897243044,1.7903419569617574,0.05009283542001342,0.0020290525199635452,0.08411162007508728,0.0005072631299908863,0.002663131432452153,0.015019932156265585,0.0,0.004438552387420255,0.09312357936884663,0.09312357936884663,0.06261604427501677,0.0,0.0,2.957468667534151,0.2575541034820146,0.03866333752237624,0.0007608946949863295,0.01929207641249592,2.5469692076581403,0.043656784124900705,0.110913662565716,0.04547179742856101,1.821523163316768,0.0581496569768293,0.004692183952415698,0.11865746403449813,0.0036776576924339257,0.05857773540943578,0.1027894137494407,0.057721578544222815,0.04454449460238475,0.05029883589989554,0.01051395250938591,0.015780826851251914,0.0,2.166596835528466,0.0,0.0,0.0,0.0,0.07209567435007481,0.0,0.0,0.0,1.8226249130105552,0.0,0.0,0.0,0.0,0.0012681578249772157,0.008417472729962943,0.042202421994387465,0.029298765791890943,0.08063192412611436,0.03775583087054609,0.06760949087754124,0.0,0.0,0.0,0.0,0.38037237212967406,0.0020290525199635452,0.0,0.0,0.10854375504695149,0.0,0.018023918587518704,0.0,0.0012681578249772157,0.0036776576924339257,0.0,0.0,0.04021296182311612,0.002155868302461267,0.08348929860052365,0.0008877104774840511,0.08260962685946072,0.030119049009915574,0.0036776576924339257,0.0005072631299908863,0.0007608946949863295,0.0,0.0,0.0,0.0,0.00240949986745671,0.0,2.5469692076581403,0.38037237212967406,2.166596835528466,11.807693070065664,2.5469692076581403,9.260723862407522,2.5469692076581403,0.38037237212967406,0.0,0.0,0.07577333204250875,0.03619444913188123,0.0036776576924339257,0.0,0.05857773540943578,0.04559861321105873,0.02252989823439838,0.13802068640795734,2.166596835528466,0.0,0.0,0.0,1.789581062266771,0.0,0.0,0.03333707465747193,0.1278673850717185,2.520595243600118,0.5761307145546966,0.057075742193809224,1.8565880278440947,0.03003986431253117,0.0007608946949863295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.824286413808377,0.677847106459171
4,476.21202057794267,0.0,0.0,0.0,10.543439569991351,0.5857466427772973,43.345251565519995,0.0,0.0,0.0,0.0,0.0,55.06018442106594,0.0,0.5857466427772973,14.643666069432431,7.028959713327567,8.78619964165946,0.0,0.0,0.0,6.44321307055027,36.90203849496973,0.0,0.0,0.0,0.0,6.44321307055027,6.44321307055027,17.57239928331892,0.0,0.0,0.0,11.129186212768648,0.0,5.271719784995676,0.0,0.0,0.0,220.24073768426376,48.616971350515676,13.472172783877838,0.0,0.0,135.89322112433297,15.22941271220973,0.0,0.0,0.0,6.44321307055027,6.44321307055027,21.086879139982702,9.371946284436756,54.474437778288646,5.271719784995676,12.300679498323243,0.0,0.0,5.271719784995676,0.0,0.0,24.601358996646486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.957692927214053,5.271719784995676,9.371946284436756,0.0,0.0,0.0,0.0,111.29186212768649,5.271719784995676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44321307055027,6.44321307055027,5.271719784995676,21.086879139982702,13.472172783877838,53.30294449273405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.89322112433297,111.29186212768649,24.601358996646486,166.93779319152972,135.89322112433297,31.044572067196754,135.89322112433297,111.29186212768649,0.0,0.0,0.0,0.0,6.44321307055027,0.0,21.086879139982702,29.287332138864862,48.031224707738374,6.44321307055027,24.601358996646486,0.0,0.0,0.0,0.0,0.0,9.957692927214053,0.0,14.643666069432431,113.04910205601837,48.031224707738374,54.474437778288646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.102716867101,3.49
5,423.31122459726214,2.653338132263898,0.29481534802932197,1.967419847777864,27.383422117741787,2.3283453008669266,14.463890499154491,3.2429688283225415,1.0922683647057654,0.0,5.315274878452701,16.48100753248822,5.0716417337229265,5.590268237853367,7.7316696109773915,24.819438930012716,17.834808390359573,0.2556343810190611,5.314306539765777,14.194348316367082,15.913481176235832,18.140396640421724,22.81629623824349,13.995368105949131,9.280649817474886,9.948147890812589,3.7921472082144123,0.033235281107510055,0.004931931204796086,19.853442064616992,13.319537179819736,4.184914865080628,6.355867277293312,5.939773550330656,14.918053763881055,6.567572043918208,14.422844890758562,12.12469632167278,4.00382120338398,309.7005369230078,50.39231766330884,28.67975659781877,2.494599221203872,0.06041464660313846,134.533103652199,21.96414045409644,0.49862477991331394,12.126718071662108,0.28818841459468597,6.912437426500355,4.6214509798995,12.006894017458684,3.3932597851953914,1.3470798826758716,12.970122087338833,6.697205216252901,20.67563311710797,5.451920889369084,12.340219810147973,10.364106425580392,2.8751022944054982,17.007905869788694,0.0,0.0,0.0,0.15800753726974673,0.0,0.11618201269834319,0.0,0.0,0.0,0.0,0.08774114212382654,0.0036420415050801864,0.0,0.0,0.11618201269834319,0.15342816292722516,1.6732080664436633,6.776746085164212,4.437018668792321,3.391742267901608,0.0010622621056483878,0.0,0.0,0.0,117.5251977824103,7.2229760267183885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273153112881014,0.037937002710361524,0.007976467465802413,0.0050078070694852565,22.70072729011498,5.575002133318424,13.125235570051979,41.08317328248411,7.271669466024783,12.877376939908869,0.03253096355553609,3.2429688283225415,4.339884473536241,0.0,0.0,0.0,134.533103652199,117.5251977824103,17.007905869788694,151.52760580813444,134.533103652199,16.99450215593543,134.533103652199,117.5251977824103,0.0,0.0,12.006894017458684,0.0,0.0,0.0,10.25909470605218,1.2338946228599885,20.123022552819773,73.90229188321969,17.007905869788694,0.0,0.0,0.0,0.044708807429592025,4.127414872410507,0.3020732330156923,1.7230980180268751,6.272788409367899,193.87459081026935,132.48926903664255,19.889539389445446,10.628556878036235,2.327297122918258,26.704669065700624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.3477041672857,3.0336301457960895
6,1624.8236786323569,0.0,0.0003027460602219686,0.011515051091027401,81.7141919969828,124.39438626505186,109.94477304050042,16.24719789826333,17.634858438590502,0.00021192224215537802,25.93015212635954,126.66685127100749,121.46894103518436,163.7500171169537,69.61122989541286,47.4252642525268,27.867820375812165,73.98139337905324,5.185509936767162,6.816897151991288,105.39377291516698,15.000909792253813,17.506839166428858,36.54198054570679,35.70894984893083,0.39092088437774997,17.38748211966701,2.727712135591326,18.15273844273006,9.515403768850042,4.58186923934794,5.260833653075199,0.08539233821390425,11.284302019604258,7.980661431331494,11.754838284315682,11.146740621227375,3.1174744153952134,7.131976333084257,1197.7838816755602,387.86620087823746,230.5498637682078,42.2213983446561,91.66242500870563,669.0428718737933,47.09539168788929,17.48663045312349,9.933069535353459,37.75964978809686,41.999787355967406,25.931516003737624,9.957705511081146,34.336137088800044,7.857323883808634,85.073352261573,56.800264733308204,53.45756912252278,82.68995433983578,34.023612453097385,51.49173984780349,73.14916780779471,376.9468506459205,0.0,0.0,1.981906320727795,9.248896163396378,0.0,0.2501021751364161,6.606354402425984,0.06252554378410402,0.0,0.0,0.0,3.303177201212992,26.617113793321153,6.49126799559302,0.5080200432458452,16.78297789743097,70.3026692027705,73.67662975806353,100.93648476593953,39.29417420477726,4.148796200050068,0.0,1.4864297405458462,0.0,292.09602122787277,0.011380811258605947,0.003711134106067157,0.0027214983444492484,1.158586109828592,0.0,0.012708679778694923,0.05470985081109102,10.371536381034836,7.131976333084257,0.3144609746232817,0.00766967715253879,0.0,17.162692694419164,7.740932840237164,16.12680952801165,21.736219653135983,40.63359895389738,63.781084249194805,9.759506906616702,54.470726058752696,34.017529957764836,7.597458935819992,0.0,0.0,0.0,0.0,669.0428718737933,292.09602122787277,376.9468506459205,726.0149189626935,669.0428718737933,56.97204708890019,669.0428718737933,292.09602122787277,0.0,0.0,6.054921204439372e-05,6.054921204439372e-05,19.169211641223974,6.7414986476726435,0.003817095227144846,19.59023604956337,5.673870461960514,240.91726623380106,376.9468506459205,0.0,0.0,0.03126277189205201,2.05235351860599,0.2506622553478267,0.14864953951735804,10.726586864462911,43.10768160585299,935.531341008661,536.9414760507049,17.507914053069616,153.46474222352532,75.30043880237967,74.60349470972605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.2057479103985,2.4090158353284847
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,
8,2278.584076975389,0.0,0.0,0.0,38.56361262969271,123.97057157579376,217.50310622948456,3.834849707095567,2.000791151528122,0.737645753874894,69.31566023198532,166.40989096594916,219.89394043009847,141.55646932022722,65.16452706016447,85.96385422978517,38.2825632552588,59.485811354402124,5.843667720444555,11.005923976051324,77.6881360556885,97.49745031947366,25.944039730680846,22.603160345007993,68.85052827785606,26.464341694445427,27.91412098816998,17.001187338999937,17.239451671007785,25.265366839212163,16.694698325883667,31.490106886506393,6.78995471157827,12.096777166234515,33.715478737530496,33.29954831860118,58.3638759528391,6.2639761306586035,23.666733263514715,1763.9292588715489,554.8822137024841,362.91001908459464,82.08906462900615,39.69373856318724,1054.0952927056874,40.638783918806084,7.2046592053070935,17.65215743501619,23.15515538893065,33.56110361934348,20.891082938019416,16.17673470185833,112.79284873138734,36.258940884640005,61.31745934222862,62.45968617634195,141.33897034383946,125.36826577172162,64.3819958933684,152.28061599657084,138.61683235830796,395.70276641237575,0.0,0.0,0.0,0.0,1.1671281717247377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.673259596067684,4.668512686898951,3.2901466181315353,3.001186727292183,53.387293410091914,58.81933970231253,48.325848935365016,89.76770386976203,66.0446075458652,25.131073534088074,3.0046992959871606,2.910159445510474,658.3925262933117,0.0,0.0,6.33441873498183,0.0,0.0,0.0,0.0,0.0,3.1679193232528595,3.57182711949744,5.02498544308675,26.744160961116442,2.167523747488799,32.165945090926726,32.98300322127758,30.145115771543907,25.56046522587748,132.55679116988446,153.32743118057667,169.70132607475517,29.44952753076293,0.0,4.251735091487992,1.240350606794687,0.0,0.0,1054.0952927056874,658.3925262933117,395.70276641237575,1238.8799510542915,1054.0952927056874,184.7846583486039,1054.0952927056874,658.3925262933117,0.0,11.973838245275441,19.61211847455069,0.0,4.869880506149363,28.288754137705435,3.7566321821950956,42.669370054687874,40.01841953481845,507.20351315792936,395.70276641237575,0.0,12.25528161804635,3.1679193232528595,15.218848694544974,12.459019484444871,12.789554937391447,25.122375898005423,36.286963194994584,1403.5452034257,947.424808531804,60.05696535894372,122.97163348689156,44.11619438081443,166.60325871491455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.888637809905,2.155077500472492
9,626.050916310235,0.0,0.0,0.0,13.241815348585341,31.206950169297702,93.5135308966673,0.0,0.0,0.0,0.0007241599719172794,24.166647887862457,109.09612853113389,56.8996229059002,0.003041471882052574,5.458739978117158,17.920756020113533,0.0,0.0,0.0,14.838973426769272,15.582806420290463,0.0023173119101352942,18.699541502741813,13.249404924677657,0.011135139232147078,51.41157324501178,14.80068980179136,14.80155879375766,33.49400352877469,0.011459600858228267,0.0,0.07361888809546112,0.0036207998595863974,24.191618252247345,23.38432248353947,0.04250162611696724,0.00965202165099824,0.03642996524311478,562.9106455935424,151.26189598538267,155.03490650416163,14.021759487168694,87.24381603759831,318.18442963884513,0.001448319943834559,0.04608198689411302,13.241815348585341,0.008348533701547136,0.03997552838294628,12.509940405735032,7.789592810215439,13.299826229958146,0.03642996524311478,13.276478173703666,42.08148272054164,14.803441609684645,31.16648183254723,35.85620497445585,128.55864531436913,5.46823588488352,65.63407372461639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379478804615779,0.0,0.08576220984316604,0.0,0.0024621439045187502,0.05160911742774594,0.018325016978626568,20.252477844178113,0.0007241599719172794,11.684823711306308,28.04742943818574,5.45251220235867,0.0,0.0,252.55035591422882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013034879494511031,0.0,13.241815348585341,24.951180569738515,40.5246998690865,69.35152327407025,10.167598816586336,44.40965334002127,49.902581208191165,0.0,0.0,0.0,0.0,0.0,318.18442963884513,252.55035591422882,65.63407372461639,364.2265819616131,318.18442963884513,46.042152322767876,318.18442963884513,252.55035591422882,0.0,5.453381194324971,29.59935195566135,0.0017379839326014707,14.02074566320801,0.0046346238202705885,13.241815348585341,18.70721759844414,12.462885033962674,159.05858651228945,65.63407372461639,0.0,5.45251220235867,12.462885033962674,0.0,0.0,7.8290642473406065,11.807664809644752,0.010735440886310987,469.23052679685463,317.93673671858227,27.272682327064814,0.047385474843564125,51.46333283587904,72.51038944048491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.5497713080777,1.9694284990799102
10,2330.5512991846786,0.0,1.9055901366237065,0.0,1.905912544606411,40.017410780652426,132.4398399503876,0.0,0.0,0.0,0.0,26.67826191273189,39.06628148691788,174.36149750106915,156.25840911469854,55.26256175095236,128.62754916075534,35.25368620085749,37.159007664162274,94.32671176287347,144.8248503834017,153.4002030253089,149.58995415290045,92.42112162624976,23.819876707796332,45.73416327896896,0.0,21.914483598273165,10.480942778530927,20.962028849498612,114.33540819742238,0.0,0.0,60.02642962318406,42.8757780740334,107.66600392323078,23.819876707796332,17.150311229613358,18.103106297925212,1966.5757557401928,293.46236769908217,402.07993079335773,10.480745751430385,21.914286571172624,1000.4389772081119,60.02655500406622,38.11180273247413,11.43354081974224,38.11180273247413,48.592745511005056,62.884671535682855,31.442882070256566,72.41271177657437,19.05756714081437,30.489603389970657,127.67491529643482,174.36149750106915,147.68323558833725,55.262275166078844,58.12049916702305,24.772671776108183,453.53120480173516,0.0,0.0,0.0,0.0,19.055901366237066,0.0,64.79006464520602,0.0,0.0,0.0,0.0,0.0,0.0,11.43354081974224,0.0,0.0,13.339130956365945,127.67484365021645,44.78152941464845,124.8164405337263,0.0,0.0,18.103106297925212,0.0,546.9077724063768,0.00016120399135220932,11.43354081974224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480745751430385,11.43354081974224,66.69585180893027,7.622557573595367,180.07842911493162,167.69257683885158,17.150723195369036,61.933309391738575,12.386335888054091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.4389772081119,546.9077724063768,453.53120480173516,1152.887137450402,1000.4389772081119,152.44816024229004,1000.4389772081119,546.9077724063768,0.0,0.0,0.0,0.0,0.00019702710054158917,0.0,11.434185635707648,192.46549937672407,130.53439310620067,212.47349726064382,453.53120480173516,0.0,40.01739286909783,0.0,0.0,0.0,60.026393800074864,0.0,89.56318421017906,1330.1053722933839,675.5331721805808,82.89483671770853,260.1130536491359,23.819876707796332,254.39628323926482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.763167790562,2.280005025925339
